Point_ID,latitude,longitude,BUFF_DIST,REFERENCE_YEAR,SHRUB_HEIGHT,SHRUB_CROWN_CLOSURE,COVER_PATTERN_CODE,HERB_COVER_TYPE_CODE,HERB_COVER_PCT,HERB_COVER_PATTERN_CODE,CWD_CODE,Shape_Area
MUSHROOM-6,53.05637101,-118.0823,300,2020,-99999,-99999,0,,-99999,0,,1630.88279
MUSHROOM-5,53.05649699,-118.0757,300,2020,5,15,3,HE,30,3,N,5072.385856
MUSHROOM-6,53.05637101,-118.0823,300,2020,5,15,3,HE,30,3,N,5072.385856
MUSHROOM-5,53.05649699,-118.0757,300,2020,3.5,35,6,HE,50,6,N,397.8068403
MUSHROOM-6,53.05637101,-118.0823,300,2020,3.5,35,6,HE,50,6,N,397.8068403
MUSHROOM-5,53.05649699,-118.0757,300,2020,0.4,20,6,HG,40,6,N,5795.79333
MUSHROOM-7,53.05832701,-118.0789,300,2020,0.4,20,6,HG,40,6,N,5795.79333
MUSHROOM-5,53.05649699,-118.0757,300,2020,4,85,8,,-99999,0,N,8927.072036
MUSHROOM-7,53.05832701,-118.0789,300,2020,4,85,8,,-99999,0,N,8927.072036
MUSHROOM-5,53.05649699,-118.0757,300,2020,2.5,5,3,HF,85,8,N,601.5396529
MUSHROOM-7,53.05832701,-118.0789,300,2020,2.5,5,3,HF,85,8,N,601.5396529
MUSHROOM-5,53.05649699,-118.0757,300,2020,2,25,6,,-99999,0,N,16366.39615
MUSHROOM-7,53.05832701,-118.0789,300,2020,2,25,6,,-99999,0,N,16366.39615
MUSHROOM-5,53.05649699,-118.0757,300,2020,1,20,3,HG,50,8,N,8438.5202
MUSHROOM-7,53.05832701,-118.0789,300,2020,1,20,3,HG,50,8,N,8438.5202
MUSHROOM-5,53.05649699,-118.0757,300,2020,1.5,25,6,,-99999,0,N,500.0101311
MUSHROOM-7,53.05832701,-118.0789,300,2020,1.5,25,6,,-99999,0,N,500.0101311
MUSHROOM-5,53.05649699,-118.0757,300,2020,-99999,-99999,0,,-99999,0,,453.0642238
MUSHROOM-7,53.05832701,-118.0789,300,2020,-99999,-99999,0,,-99999,0,,453.0642238
MUSHROOM-6,53.05637101,-118.0823,300,2020,-99999,-99999,0,,-99999,0,,37337.28438
MUSHROOM-7,53.05832701,-118.0789,300,2020,-99999,-99999,0,,-99999,0,,37337.28438
MUSHROOM-6,53.05637101,-118.0823,300,2020,0.4,20,6,HG,40,6,N,28406.8621
MUSHROOM-7,53.05832701,-118.0789,300,2020,0.4,20,6,HG,40,6,N,28406.8621
MUSHROOM-6,53.05637101,-118.0823,300,2020,2.8,60,8,HE,10,3,N,316.3409341
MUSHROOM-7,53.05832701,-118.0789,300,2020,2.8,60,8,HE,10,3,N,316.3409341
MUSHROOM-6,53.05637101,-118.0823,300,2020,1.5,25,6,,-99999,0,N,1892.209068
MUSHROOM-7,53.05832701,-118.0789,300,2020,1.5,25,6,,-99999,0,N,1892.209068
MUSHROOM-7,53.05832701,-118.0789,300,2020,-99999,-99999,0,,-99999,0,,40038.08954
MUSHROOM-8,53.06098198,-118.0775,300,2020,-99999,-99999,0,,-99999,0,,40038.08954
MUSHROOM-7,53.05832701,-118.0789,300,2020,0.4,20,6,HG,40,6,N,12533.26157
MUSHROOM-8,53.06098198,-118.0775,300,2020,0.4,20,6,HG,40,6,N,12533.26157
MUSHROOM-7,53.05832701,-118.0789,300,2020,4,85,8,,-99999,0,N,8857.637605
MUSHROOM-8,53.06098198,-118.0775,300,2020,4,85,8,,-99999,0,N,8857.637605
MUSHROOM-7,53.05832701,-118.0789,300,2020,2.5,5,3,HF,85,8,N,3592.311083
MUSHROOM-8,53.06098198,-118.0775,300,2020,2.5,5,3,HF,85,8,N,3592.311083
MUSHROOM-7,53.05832701,-118.0789,300,2020,2.8,60,8,HE,10,3,N,8407.649193
MUSHROOM-8,53.06098198,-118.0775,300,2020,2.8,60,8,HE,10,3,N,8407.649193
MUSHROOM-8,53.06098198,-118.0775,300,2020,-99999,-99999,0,,-99999,0,,25249.8745
MUSHROOM-9,53.06283102,-118.0739,300,2020,-99999,-99999,0,,-99999,0,,25249.8745
MUSHROOM-8,53.06098198,-118.0775,300,2020,0.4,20,6,HG,40,6,N,29820.46184
MUSHROOM-9,53.06283102,-118.0739,300,2020,0.4,20,6,HG,40,6,N,29820.46184
MUSHROOM-8,53.06098198,-118.0775,300,2020,4,85,8,,-99999,0,N,14988.12517
MUSHROOM-9,53.06283102,-118.0739,300,2020,4,85,8,,-99999,0,N,14988.12517
MUSHROOM-8,53.06098198,-118.0775,300,2020,2.5,5,3,HF,85,8,N,4394.19444
MUSHROOM-9,53.06283102,-118.0739,300,2020,2.5,5,3,HF,85,8,N,4394.19444
OPAL-1,52.74501557,-117.614,300,2020,0.2,4,3,HE,70,8,,10153.88894
OPAL-2,52.74313476,-117.6109,300,2020,0.2,4,3,HE,70,8,,10153.88894
OPAL-1,52.74501557,-117.614,300,2020,0.4,10,3,HE,75,8,N,42084.06734
OPAL-2,52.74313476,-117.6109,300,2020,0.4,10,3,HE,75,8,N,42084.06734
OPAL-1,52.74501557,-117.614,300,2020,-99999,-99999,0,,-99999,0,N,41833.52164
OPAL-2,52.74313476,-117.6109,300,2020,-99999,-99999,0,,-99999,0,N,41833.52164
OPAL-1,52.74501557,-117.614,300,2020,0.4,10,3,HG,65,8,N,1765.811411
OPAL-2,52.74313476,-117.6109,300,2020,0.4,10,3,HG,65,8,N,1765.811411
OPAL-1,52.74501557,-117.614,300,2020,-99999,-99999,0,HE,25,4,N,16116.64585
OPAL-2,52.74313476,-117.6109,300,2020,-99999,-99999,0,HE,25,4,N,16116.64585
OPAL-1,52.74501557,-117.614,300,2020,0.5,30,8,,-99999,0,N,723.2892814
OPAL-2,52.74313476,-117.6109,300,2020,0.5,30,8,,-99999,0,N,723.2892814
OPAL-1,52.74501557,-117.614,300,2020,0.3,55,8,HE,30,6,N,31183.99297
OPAL-3,52.74895314,-117.6123,300,2020,0.3,55,8,HE,30,6,N,31183.99297
OPAL-1,52.74501557,-117.614,300,2020,0.3,20,3,HE,77,8,,7236.850438
OPAL-3,52.74895314,-117.6123,300,2020,0.3,20,3,HE,77,8,,7236.850438
OPAL-1,52.74501557,-117.614,300,2020,-99999,-99999,0,,-99999,0,N,1271.683822
OPAL-3,52.74895314,-117.6123,300,2020,-99999,-99999,0,,-99999,0,N,1271.683822
OPAL-10,52.74553207,-117.6236,300,2020,0.5,25,6,HE,30,6,M,76429.82211
OPAL-9,52.7479422,-117.6217,300,2020,0.5,25,6,HE,30,6,M,76429.82211
OPAL-10,52.74553207,-117.6236,300,2020,1,20,6,HE,25,6,L,28825.7501
OPAL-9,52.7479422,-117.6217,300,2020,1,20,6,HE,25,6,L,28825.7501
OPAL-10,52.74553207,-117.6236,300,2020,-99999,-99999,0,HE,20,3,N,2357.388758
OPAL-9,52.7479422,-117.6217,300,2020,-99999,-99999,0,HE,20,3,N,2357.388758
OPAL-10,52.74553207,-117.6236,300,2020,-99999,-99999,0,,-99999,0,N,196.0606959
OPAL-9,52.7479422,-117.6217,300,2020,-99999,-99999,0,,-99999,0,N,196.0606959
OPAL-3,52.74895314,-117.6123,300,2020,0.3,55,8,HE,30,6,N,19427.78898
OPAL-4,52.75143435,-117.614,300,2020,0.3,55,8,HE,30,6,N,19427.78898
OPAL-3,52.74895314,-117.6123,300,2020,0.3,20,3,HE,77,8,,65679.66966
OPAL-4,52.75143435,-117.614,300,2020,0.3,20,3,HE,77,8,,65679.66966
OPAL-3,52.74895314,-117.6123,300,2020,-99999,-99999,0,HE,85,8,,3271.14755
OPAL-4,52.75143435,-117.614,300,2020,-99999,-99999,0,HE,85,8,,3271.14755
OPAL-3,52.74895314,-117.6123,300,2020,0.3,30,3,HE,50,5,,1573.732997
OPAL-4,52.75143435,-117.614,300,2020,0.3,30,3,HE,50,5,,1573.732997
OPAL-3,52.74895314,-117.6123,300,2020,0.3,10,3,HE,88,8,,2706.135126
OPAL-4,52.75143435,-117.614,300,2020,0.3,10,3,HE,88,8,,2706.135126
OPAL-3,52.74895314,-117.6123,300,2020,-99999,-99999,0,HE,55,6,,3721.052592
OPAL-4,52.75143435,-117.614,300,2020,-99999,-99999,0,HE,55,6,,3721.052592
OPAL-3,52.74895314,-117.6123,300,2020,0.3,55,8,HE,15,3,N,12074.45465
OPAL-4,52.75143435,-117.614,300,2020,0.3,55,8,HE,15,3,N,12074.45465
OPAL-3,52.74895314,-117.6123,300,2020,0.3,10,3,HE,88,8,,2664.964577
OPAL-4,52.75143435,-117.614,300,2020,0.3,10,3,HE,88,8,,2664.964577
OPAL-4,52.75143435,-117.614,300,2020,0.3,55,8,HE,30,6,N,438.4577102
OPAL-5,52.7537931,-117.6168,300,2020,0.3,55,8,HE,30,6,N,438.4577102
OPAL-4,52.75143435,-117.614,300,2020,0.3,20,3,HE,77,8,,27739.04507
OPAL-5,52.7537931,-117.6168,300,2020,0.3,20,3,HE,77,8,,27739.04507
OPAL-4,52.75143435,-117.614,300,2020,0.3,30,3,HE,50,5,,27.28641056
OPAL-5,52.7537931,-117.6168,300,2020,0.3,30,3,HE,50,5,,27.28641056
OPAL-4,52.75143435,-117.614,300,2020,0.3,20,3,HE,55,8,N,24201.25024
OPAL-5,52.7537931,-117.6168,300,2020,0.3,20,3,HE,55,8,N,24201.25024
OPAL-4,52.75143435,-117.614,300,2020,0.3,10,3,HE,88,8,,33941.95899
OPAL-5,52.7537931,-117.6168,300,2020,0.3,10,3,HE,88,8,,33941.95899
OPAL-4,52.75143435,-117.614,300,2020,-99999,-99999,0,HE,55,6,,8307.273032
OPAL-5,52.7537931,-117.6168,300,2020,-99999,-99999,0,HE,55,6,,8307.273032
OPAL-4,52.75143435,-117.614,300,2020,0.3,10,3,HE,88,8,,2190.542874
OPAL-5,52.7537931,-117.6168,300,2020,0.3,10,3,HE,88,8,,2190.542874
OPAL-4,52.75143435,-117.614,300,2020,-99999,-99999,0,HE,50,8,N,14.07373277
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,HE,50,8,N,14.07373277
OPAL-4,52.75143435,-117.614,300,2020,0.3,55,8,HE,30,6,N,3638.924518
OPAL-8,52.75056448,-117.6222,300,2020,0.3,55,8,HE,30,6,N,3638.924518
OPAL-5,52.7537931,-117.6168,300,2020,-99999,-99999,0,HE,50,8,N,1077.296749
OPAL-6,52.75581457,-117.6205,300,2020,-99999,-99999,0,HE,50,8,N,1077.296749
OPAL-5,52.7537931,-117.6168,300,2020,0.3,20,3,HE,77,8,,13772.41271
OPAL-6,52.75581457,-117.6205,300,2020,0.3,20,3,HE,77,8,,13772.41271
OPAL-5,52.7537931,-117.6168,300,2020,0.3,20,3,HE,55,8,N,26268.31931
OPAL-6,52.75581457,-117.6205,300,2020,0.3,20,3,HE,55,8,N,26268.31931
OPAL-5,52.7537931,-117.6168,300,2020,0.3,15,3,HE,35,8,N,7926.413335
OPAL-6,52.75581457,-117.6205,300,2020,0.3,15,3,HE,35,8,N,7926.413335
OPAL-5,52.7537931,-117.6168,300,2020,0.3,5,3,HE,70,8,N,13535.6523
OPAL-6,52.75581457,-117.6205,300,2020,0.3,5,3,HE,70,8,N,13535.6523
OPAL-5,52.7537931,-117.6168,300,2020,0.3,10,3,HE,88,8,,7658.081192
OPAL-6,52.75581457,-117.6205,300,2020,0.3,10,3,HE,88,8,,7658.081192
OPAL-5,52.7537931,-117.6168,300,2020,-99999,-99999,0,HE,50,8,N,1007.822243
OPAL-7,52.7538636,-117.624,300,2020,-99999,-99999,0,HE,50,8,N,1007.822243
OPAL-5,52.7537931,-117.6168,300,2020,-99999,-99999,0,HE,50,8,N,8750.462923
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,HE,50,8,N,8750.462923
OPAL-5,52.7537931,-117.6168,300,2020,0.3,55,8,HE,30,6,N,1190.856572
OPAL-8,52.75056448,-117.6222,300,2020,0.3,55,8,HE,30,6,N,1190.856572
OPAL-5,52.7537931,-117.6168,300,2020,0.3,5,3,HE,70,8,N,2134.723216
OPAL-8,52.75056448,-117.6222,300,2020,0.3,5,3,HE,70,8,N,2134.723216
OPAL-5,52.7537931,-117.6168,300,2020,-99999,-99999,0,HE,55,6,,576.5500769
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,HE,55,6,,576.5500769
OPAL-6,52.75581457,-117.6205,300,2020,-99999,-99999,0,HE,50,8,N,8066.656892
OPAL-7,52.7538636,-117.624,300,2020,-99999,-99999,0,HE,50,8,N,8066.656892
OPAL-6,52.75581457,-117.6205,300,2020,0.3,60,8,HE,30,6,N,16548.1633
OPAL-7,52.7538636,-117.624,300,2020,0.3,60,8,HE,30,6,N,16548.1633
OPAL-6,52.75581457,-117.6205,300,2020,0.3,20,3,HE,30,6,N,97.01401766
OPAL-7,52.7538636,-117.624,300,2020,0.3,20,3,HE,30,6,N,97.01401766
OPAL-6,52.75581457,-117.6205,300,2020,0.3,15,3,HE,35,8,N,209.0556549
OPAL-7,52.7538636,-117.624,300,2020,0.3,15,3,HE,35,8,N,209.0556549
OPAL-6,52.75581457,-117.6205,300,2020,-99999,-99999,0,HE,40,6,N,46684.09227
OPAL-7,52.7538636,-117.624,300,2020,-99999,-99999,0,HE,40,6,N,46684.09227
OPAL-6,52.75581457,-117.6205,300,2020,0.5,10,3,HE,50,8,N,1334.857528
OPAL-7,52.7538636,-117.624,300,2020,0.5,10,3,HE,50,8,N,1334.857528
OPAL-6,52.75581457,-117.6205,300,2020,0.3,5,3,HE,70,8,N,2827.462533
OPAL-7,52.7538636,-117.624,300,2020,0.3,5,3,HE,70,8,N,2827.462533
OPAL-6,52.75581457,-117.6205,300,2020,1,10,3,HE,25,6,N,1941.050992
OPAL-7,52.7538636,-117.624,300,2020,1,10,3,HE,25,6,N,1941.050992
OPAL-7,52.7538636,-117.624,300,2020,0.5,25,6,HE,30,6,M,12891.69011
OPAL-8,52.75056448,-117.6222,300,2020,0.5,25,6,HE,30,6,M,12891.69011
OPAL-7,52.7538636,-117.624,300,2020,1,20,6,HE,25,6,L,1517.73288
OPAL-8,52.75056448,-117.6222,300,2020,1,20,6,HE,25,6,L,1517.73288
OPAL-7,52.7538636,-117.624,300,2020,-99999,-99999,0,HE,50,8,N,11633.03407
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,HE,50,8,N,11633.03407
OPAL-7,52.7538636,-117.624,300,2020,-99999,-99999,0,HE,30,8,L,2308.741017
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,HE,30,8,L,2308.741017
OPAL-7,52.7538636,-117.624,300,2020,1,10,3,HE,25,6,N,35134.64342
OPAL-8,52.75056448,-117.6222,300,2020,1,10,3,HE,25,6,N,35134.64342
OPAL-8,52.75056448,-117.6222,300,2020,0.5,25,6,HE,30,6,M,7644.321263
OPAL-9,52.7479422,-117.6217,300,2020,0.5,25,6,HE,30,6,M,7644.321263
OPAL-8,52.75056448,-117.6222,300,2020,1,20,6,HE,25,6,L,58417.87138
OPAL-9,52.7479422,-117.6217,300,2020,1,20,6,HE,25,6,L,58417.87138
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,HE,50,8,N,19837.29298
OPAL-9,52.7479422,-117.6217,300,2020,-99999,-99999,0,HE,50,8,N,19837.29298
OPAL-8,52.75056448,-117.6222,300,2020,0.3,55,8,HE,30,6,N,586.7587708
OPAL-9,52.7479422,-117.6217,300,2020,0.3,55,8,HE,30,6,N,586.7587708
OPAL-8,52.75056448,-117.6222,300,2020,-99999,-99999,0,,-99999,0,N,23178.71245
OPAL-9,52.7479422,-117.6217,300,2020,-99999,-99999,0,,-99999,0,N,23178.71245
POBOKTAN-1,52.39019914,-117.1802,300,2020,0.3,15,3,HE,50,8,L,31599.88102
POBOKTAN-2,52.38869442,-117.1765,300,2020,0.3,15,3,HE,50,8,L,31599.88102
POBOKTAN-1,52.39019914,-117.1802,300,2020,0.5,60,8,HE,25,8,L,13773.49869
POBOKTAN-2,52.38869442,-117.1765,300,2020,0.5,60,8,HE,25,8,L,13773.49869
POBOKTAN-1,52.39019914,-117.1802,300,2020,0.3,46,8,HE,25,8,,63960.23754
POBOKTAN-2,52.38869442,-117.1765,300,2020,0.3,46,8,HE,25,8,,63960.23754
POBOKTAN-10,52.38189066,-117.1416,300,2020,-99999,-99999,0,,-99999,0,L,28327.18654
POBOKTAN-9,52.38297335,-117.1458,300,2020,-99999,-99999,0,,-99999,0,L,28327.18654
POBOKTAN-10,52.38189066,-117.1416,300,2020,0.5,43,8,HE,35,8,,76874.39204
POBOKTAN-9,52.38297335,-117.1458,300,2020,0.5,43,8,HE,35,8,,76874.39204
POBOKTAN-10,52.38189066,-117.1416,300,2020,0.4,68,8,HE,12,3,,81.10720181
POBOKTAN-9,52.38297335,-117.1458,300,2020,0.4,68,8,HE,12,3,,81.10720181
POBOKTAN-2,52.38869442,-117.1765,300,2020,0.3,15,3,HE,50,8,L,55280.59348
POBOKTAN-3,52.38642468,-117.1732,300,2020,0.3,15,3,HE,50,8,L,55280.59348
POBOKTAN-2,52.38869442,-117.1765,300,2020,0.3,46,8,HE,25,8,,36017.14552
POBOKTAN-3,52.38642468,-117.1732,300,2020,0.3,46,8,HE,25,8,,36017.14552
POBOKTAN-3,52.38642468,-117.1732,300,2020,0.3,15,3,HE,50,8,L,3980.184142
POBOKTAN-4,52.38614372,-117.1686,300,2020,0.3,15,3,HE,50,8,L,3980.184142
POBOKTAN-3,52.38642468,-117.1732,300,2020,0.3,46,8,HE,25,8,,71775.27005
POBOKTAN-4,52.38614372,-117.1686,300,2020,0.3,46,8,HE,25,8,,71775.27005
POBOKTAN-3,52.38642468,-117.1732,300,2020,0.4,68,8,HE,12,3,,27261.40204
POBOKTAN-4,52.38614372,-117.1686,300,2020,0.4,68,8,HE,12,3,,27261.40204
POBOKTAN-4,52.38614372,-117.1686,300,2020,0.3,46,8,HE,25,8,,16529.75664
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.3,46,8,HE,25,8,,16529.75664
POBOKTAN-4,52.38614372,-117.1686,300,2020,0.5,43,8,HE,35,8,,3689.808689
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.5,43,8,HE,35,8,,3689.808689
POBOKTAN-4,52.38614372,-117.1686,300,2020,0.4,68,8,HE,12,3,,86882.43641
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.4,68,8,HE,12,3,,86882.43641
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.3,5,3,HE,20,3,N,1012.019649
POBOKTAN-6,52.38533814,-117.1596,300,2020,0.3,5,3,HE,20,3,N,1012.019649
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.3,46,8,HE,25,8,,16641.39011
POBOKTAN-6,52.38533814,-117.1596,300,2020,0.3,46,8,HE,25,8,,16641.39011
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.5,43,8,HE,35,8,,40730.04334
POBOKTAN-6,52.38533814,-117.1596,300,2020,0.5,43,8,HE,35,8,,40730.04334
POBOKTAN-5,52.38628495,-117.1641,300,2020,0.4,68,8,HE,12,3,,39938.12568
POBOKTAN-6,52.38533814,-117.1596,300,2020,0.4,68,8,HE,12,3,,39938.12568
POBOKTAN-6,52.38533814,-117.1596,300,2020,0.5,43,8,HE,35,8,,75103.01775
POBOKTAN-7,52.38491284,-117.1548,300,2020,0.5,43,8,HE,35,8,,75103.01775
POBOKTAN-6,52.38533814,-117.1596,300,2020,0.4,68,8,HE,12,3,,20084.97954
POBOKTAN-7,52.38491284,-117.1548,300,2020,0.4,68,8,HE,12,3,,20084.97954
POBOKTAN-7,52.38491284,-117.1548,300,2020,0.3,46,8,HE,25,8,,2948.132396
POBOKTAN-8,52.38404715,-117.1499,300,2020,0.3,46,8,HE,25,8,,2948.132396
POBOKTAN-7,52.38491284,-117.1548,300,2020,0.5,43,8,HE,35,8,,83807.13974
POBOKTAN-8,52.38404715,-117.1499,300,2020,0.5,43,8,HE,35,8,,83807.13974
POBOKTAN-8,52.38404715,-117.1499,300,2020,-99999,-99999,0,,-99999,0,L,14522.08601
POBOKTAN-9,52.38297335,-117.1458,300,2020,-99999,-99999,0,,-99999,0,L,14522.08601
POBOKTAN-8,52.38404715,-117.1499,300,2020,0.5,43,8,HE,35,8,,94193.50631
POBOKTAN-9,52.38297335,-117.1458,300,2020,0.5,43,8,HE,35,8,,94193.50631
PYRAMID-1,52.90577721,-118.0877,300,2020,0.5,15,8,HE,10,3,L,94038.01582
PYRAMID-2,52.90854416,-118.0869,300,2020,0.5,15,8,HE,10,3,L,94038.01582
PYRAMID-1,52.90577721,-118.0877,300,2020,0.7,25,8,HE,10,3,L,8846.920841
PYRAMID-2,52.90854416,-118.0869,300,2020,0.7,25,8,HE,10,3,L,8846.920841
PYRAMID-1,52.90577721,-118.0877,300,2020,0.7,25,8,HE,35,8,L,1226.955175
PYRAMID-2,52.90854416,-118.0869,300,2020,0.7,25,8,HE,35,8,L,1226.955175
PYRAMID-10,52.91838745,-118.0642,300,2020,1.8,20,8,HE,10,3,L,13886.84043
PYRAMID-9,52.91561128,-118.065,300,2020,1.8,20,8,HE,10,3,L,13886.84043
PYRAMID-10,52.91838745,-118.0642,300,2020,1.2,20,8,HE,10,3,L,7602.955109
PYRAMID-9,52.91561128,-118.065,300,2020,1.2,20,8,HE,10,3,L,7602.955109
PYRAMID-10,52.91838745,-118.0642,300,2020,0.5,15,8,HE,5,3,L,25293.92043
PYRAMID-9,52.91561128,-118.065,300,2020,0.5,15,8,HE,5,3,L,25293.92043
PYRAMID-10,52.91838745,-118.0642,300,2020,0.5,20,8,HE,15,3,L,2208.989747
PYRAMID-9,52.91561128,-118.065,300,2020,0.5,20,8,HE,15,3,L,2208.989747
PYRAMID-10,52.91838745,-118.0642,300,2020,0.5,15,8,HE,20,8,L,29082.19703
PYRAMID-9,52.91561128,-118.065,300,2020,0.5,15,8,HE,20,8,L,29082.19703
PYRAMID-10,52.91838745,-118.0642,300,2020,1,20,8,HE,5,3,L,22856.56799
PYRAMID-9,52.91561128,-118.065,300,2020,1,20,8,HE,5,3,L,22856.56799
PYRAMID-10,52.91838745,-118.0642,300,2020,0.5,5,3,HE,30,3,L,2664.345863
PYRAMID-9,52.91561128,-118.065,300,2020,0.5,5,3,HE,30,3,L,2664.345863
PYRAMID-2,52.90854416,-118.0869,300,2022,1,15,3,HG,10,3,L,246.001519
PYRAMID-3,52.91173037,-118.0885,300,2022,1,15,3,HG,10,3,L,246.001519
PYRAMID-2,52.90854416,-118.0869,300,2020,0.7,25,8,HE,15,3,L,12430.77074
PYRAMID-3,52.91173037,-118.0885,300,2020,0.7,25,8,HE,15,3,L,12430.77074
PYRAMID-2,52.90854416,-118.0869,300,2020,0.5,25,8,HE,15,3,L,9.158442054
PYRAMID-3,52.91173037,-118.0885,300,2020,0.5,25,8,HE,15,3,L,9.158442054
PYRAMID-2,52.90854416,-118.0869,300,2020,0.7,30,8,HE,10,3,L,3797.742839
PYRAMID-3,52.91173037,-118.0885,300,2020,0.7,30,8,HE,10,3,L,3797.742839
PYRAMID-2,52.90854416,-118.0869,300,2020,0.5,15,8,HE,10,3,L,42352.4371
PYRAMID-3,52.91173037,-118.0885,300,2020,0.5,15,8,HE,10,3,L,42352.4371
PYRAMID-2,52.90854416,-118.0869,300,2020,0.7,5,3,HE,5,3,L,16710.94225
PYRAMID-3,52.91173037,-118.0885,300,2020,0.7,5,3,HE,5,3,L,16710.94225
PYRAMID-3,52.91173037,-118.0885,300,2020,1.5,20,8,HE,10,3,L,9916.682512
PYRAMID-4,52.91401327,-118.0866,300,2020,1.5,20,8,HE,10,3,L,9916.682512
PYRAMID-3,52.91173037,-118.0885,300,2022,1,15,3,HG,10,3,L,52384.29067
PYRAMID-4,52.91401327,-118.0866,300,2022,1,15,3,HG,10,3,L,52384.29067
PYRAMID-3,52.91173037,-118.0885,300,2020,0.5,5,3,HE,5,3,L,10262.84608
PYRAMID-4,52.91401327,-118.0866,300,2020,0.5,5,3,HE,5,3,L,10262.84608
PYRAMID-3,52.91173037,-118.0885,300,2020,0.7,25,8,HE,15,3,L,25471.95706
PYRAMID-4,52.91401327,-118.0866,300,2020,0.7,25,8,HE,15,3,L,25471.95706
PYRAMID-3,52.91173037,-118.0885,300,2020,1,20,8,HE,5,3,L,2138.241336
PYRAMID-4,52.91401327,-118.0866,300,2020,1,20,8,HE,5,3,L,2138.241336
PYRAMID-3,52.91173037,-118.0885,300,2020,1,20,8,HE,5,3,L,503.4436224
PYRAMID-5,52.91377002,-118.0817,300,2020,1,20,8,HE,5,3,L,503.4436224
PYRAMID-4,52.91401327,-118.0866,300,2020,0.5,10,3,HE,25,3,L,270.870648
PYRAMID-5,52.91377002,-118.0817,300,2020,0.5,10,3,HE,25,3,L,270.870648
PYRAMID-4,52.91401327,-118.0866,300,2020,1.5,20,8,HE,10,3,L,13591.58538
PYRAMID-5,52.91377002,-118.0817,300,2020,1.5,20,8,HE,10,3,L,13591.58538
PYRAMID-4,52.91401327,-118.0866,300,2020,0.5,35,8,HE,20,8,L,23583.86354
PYRAMID-5,52.91377002,-118.0817,300,2020,0.5,35,8,HE,20,8,L,23583.86354
PYRAMID-4,52.91401327,-118.0866,300,2020,0.7,25,8,HE,15,3,L,14676.22859
PYRAMID-5,52.91377002,-118.0817,300,2020,0.7,25,8,HE,15,3,L,14676.22859
PYRAMID-4,52.91401327,-118.0866,300,2020,-99999,-99999,0,,-99999,0,,13018.81379
PYRAMID-5,52.91377002,-118.0817,300,2020,-99999,-99999,0,,-99999,0,,13018.81379
PYRAMID-4,52.91401327,-118.0866,300,2020,1,20,8,HE,5,3,L,11174.18135
PYRAMID-5,52.91377002,-118.0817,300,2020,1,20,8,HE,5,3,L,11174.18135
PYRAMID-5,52.91377002,-118.0817,300,2020,0.5,10,3,HE,60,8,L,9.62759863
PYRAMID-6,52.91230353,-118.0779,300,2020,0.5,10,3,HE,60,8,L,9.62759863
PYRAMID-5,52.91377002,-118.0817,300,2020,1.5,20,8,HE,10,3,L,2057.153382
PYRAMID-6,52.91230353,-118.0779,300,2020,1.5,20,8,HE,10,3,L,2057.153382
PYRAMID-5,52.91377002,-118.0817,300,2020,0.5,5,3,HE,10,3,L,12052.20352
PYRAMID-6,52.91230353,-118.0779,300,2020,0.5,5,3,HE,10,3,L,12052.20352
PYRAMID-5,52.91377002,-118.0817,300,2020,0.5,35,8,HE,20,8,L,3114.969787
PYRAMID-6,52.91230353,-118.0779,300,2020,0.5,35,8,HE,20,8,L,3114.969787
PYRAMID-5,52.91377002,-118.0817,300,2020,0.7,25,8,HE,15,3,L,13900.45723
PYRAMID-6,52.91230353,-118.0779,300,2020,0.7,25,8,HE,15,3,L,13900.45723
PYRAMID-5,52.91377002,-118.0817,300,2020,1.5,35,8,HE,5,3,L,7212.798841
PYRAMID-6,52.91230353,-118.0779,300,2020,1.5,35,8,HE,5,3,L,7212.798841
PYRAMID-5,52.91377002,-118.0817,300,2020,-99999,-99999,0,,-99999,0,,99.69950198
PYRAMID-6,52.91230353,-118.0779,300,2020,-99999,-99999,0,,-99999,0,,99.69950198
PYRAMID-5,52.91377002,-118.0817,300,2020,0.7,25,8,HE,5,3,L,6059.442424
PYRAMID-6,52.91230353,-118.0779,300,2020,0.7,25,8,HE,5,3,L,6059.442424
PYRAMID-5,52.91377002,-118.0817,300,2020,1,25,8,HE,10,3,L,40728.86895
PYRAMID-6,52.91230353,-118.0779,300,2020,1,25,8,HE,10,3,L,40728.86895
PYRAMID-5,52.91377002,-118.0817,300,2020,1,20,8,HE,5,3,L,9239.407792
PYRAMID-6,52.91230353,-118.0779,300,2020,1,20,8,HE,5,3,L,9239.407792
